id,maison_fs_id,mois,annee,nb_demandes,nb_demandes_resolues,temps_moyen_resolution,satisfaction_moyenne,nb_usagers_uniques,nb_nouveaux_usagers,taux_retour_usagers
2514,114,11,2024,156,144,77,4.3,260,33,0.36
2515,115,11,2024,105,95,53,4.67,202,32,0.49
2516,116,11,2024,106,96,41,3.72,110,50,0.35
2517,117,11,2024,415,341,61,4.41,239,14,0.55
2518,118,11,2024,156,148,25,3.67,299,26,0.5
2519,119,11,2024,475,394,54,4.36,173,39,0.52
2520,120,11,2024,299,267,33,4.05,96,19,0.33
2521,121,11,2024,335,307,85,4.72,116,21,0.48
2522,122,11,2024,381,318,33,4.72,283,35,0.34
2523,123,11,2024,156,125,40,3.95,206,33,0.57
2524,124,11,2024,337,290,20,4.22,132,31,0.52
2525,125,11,2024,308,270,23,4.68,265,13,0.55
2526,126,11,2024,370,315,89,3.98,222,45,0.33
2527,127,11,2024,173,154,80,4.59,260,49,0.63
2528,128,11,2024,442,416,73,3.85,164,34,0.31
2529,129,11,2024,127,109,60,3.93,102,45,0.57
2530,130,11,2024,403,345,87,4.1,139,19,0.45
2531,131,11,2024,304,276,61,4.54,182,41,0.53
2532,132,11,2024,496,436,88,4.15,98,25,0.45
2533,133,11,2024,499,449,51,4.55,218,29,0.61
2534,134,11,2024,376,311,66,4.25,135,25,0.42
2535,135,11,2024,192,168,69,3.93,300,40,0.6
2536,136,11,2024,482,439,58,4.51,207,33,0.55
2537,137,11,2024,141,131,40,3.7,296,31,0.67
2538,138,11,2024,251,237,22,4.17,244,48,0.51
2539,139,11,2024,199,173,20,4.15,234,23,0.65
2540,140,11,2024,284,236,25,4.63,287,34,0.56
2541,141,11,2024,185,148,82,4.58,106,29,0.46
2542,142,11,2024,265,246,34,4.35,203,28,0.58
2543,143,11,2024,301,251,70,4.38,282,30,0.63
2544,144,11,2024,144,120,43,3.82,166,39,0.55
2545,145,11,2024,100,93,40,3.78,111,43,0.41
2546,146,11,2024,123,99,88,4.6,196,25,0.57
2547,147,11,2024,462,379,39,4.25,262,19,0.52
2548,148,11,2024,498,459,59,3.82,285,13,0.59
2549,149,11,2024,483,406,81,3.93,156,36,0.57
2550,150,11,2024,230,210,33,3.73,234,40,0.41
2551,151,11,2024,156,126,38,4.57,300,45,0.55
2552,152,11,2024,141,118,60,3.67,84,18,0.64
2553,153,11,2024,349,317,23,3.73,187,10,0.66
2554,154,11,2024,170,138,23,3.89,113,26,0.67
2555,155,11,2024,369,346,33,4.04,112,48,0.58
2556,156,11,2024,194,169,45,3.84,95,19,0.51
2557,157,11,2024,174,160,76,3.67,238,43,0.39
2558,158,11,2024,132,110,45,4.76,160,50,0.49
2559,159,11,2024,463,391,30,3.59,285,24,0.62
2560,160,11,2024,178,160,43,4.72,245,18,0.56
2561,161,11,2024,422,382,73,4.02,228,14,0.42
2562,162,11,2024,307,285,57,3.94,175,34,0.59
2563,163,11,2024,187,174,58,3.99,171,37,0.31
2564,164,11,2024,445,388,27,3.99,117,21,0.63
2565,165,11,2024,135,119,73,3.62,175,20,0.42
2566,166,11,2024,140,120,82,4.74,104,12,0.58
2567,167,11,2024,204,165,29,4.35,112,31,0.69
2568,168,11,2024,329,273,61,4.41,154,30,0.61
2569,169,11,2024,445,366,36,4.11,178,40,0.53
2570,170,11,2024,109,99,77,4.15,102,50,0.49
2571,171,11,2024,239,195,43,4.58,92,46,0.55
2572,172,11,2024,493,412,35,3.58,126,43,0.55
2573,173,11,2024,403,335,86,4.48,89,42,0.32
2574,174,11,2024,393,368,68,4.41,98,26,0.32
2575,175,11,2024,289,239,44,3.68,82,48,0.3
2576,176,11,2024,450,371,50,4.76,152,16,0.36
2577,177,11,2024,376,318,88,4.32,88,17,0.34
2578,178,11,2024,110,100,34,4.33,116,26,0.42
2579,179,11,2024,168,155,87,4.6,103,35,0.4
2580,180,11,2024,466,410,36,4.35,231,43,0.65
2581,181,11,2024,325,271,23,3.71,153,49,0.32
2582,182,11,2024,360,337,70,4.06,218,43,0.56
2583,183,11,2024,114,104,35,4.07,162,27,0.37
2584,184,11,2024,275,236,44,3.9,213,27,0.33
2585,185,11,2024,279,257,63,4.56,85,37,0.41
2586,186,11,2024,454,373,44,4.41,94,49,0.38
2587,187,11,2024,458,433,88,4.08,183,37,0.32
2588,188,11,2024,180,157,90,3.78,148,42,0.5
2589,189,11,2024,231,197,31,3.66,125,44,0.56
2590,190,11,2024,500,472,88,4.35,279,34,0.68
2591,191,11,2024,404,369,56,4.77,249,45,0.43
2592,192,11,2024,400,374,51,4.5,241,38,0.4
2593,193,11,2024,445,387,39,4.19,243,50,0.68
2594,194,11,2024,208,195,83,4.53,211,26,0.5
2595,195,11,2024,470,403,77,4.6,165,42,0.54
2596,196,11,2024,453,405,30,4.29,257,28,0.65
2597,197,11,2024,235,217,30,3.55,177,35,0.55
2598,198,11,2024,138,122,70,3.78,143,20,0.33
2599,199,11,2024,306,248,57,4.18,126,32,0.41
2600,200,11,2024,390,324,40,3.73,102,10,0.69
2601,201,11,2024,250,201,54,3.71,190,23,0.6
2602,202,11,2024,237,199,60,4.17,175,35,0.5
2603,203,11,2024,112,104,61,3.59,225,16,0.65
2604,204,11,2024,247,217,42,4.27,112,39,0.69
2605,205,11,2024,346,318,51,3.8,205,29,0.58
2606,206,11,2024,201,174,50,4.38,206,49,0.33
2607,207,11,2024,310,279,22,4.42,262,37,0.67
2608,208,11,2024,150,138,67,3.64,223,17,0.61
2609,209,11,2024,115,104,62,4.36,276,10,0.56
2610,210,11,2024,477,437,23,4.73,226,20,0.56
2611,211,11,2024,294,270,60,4.76,221,22,0.48
2612,212,11,2024,254,221,22,4.62,187,12,0.56
2613,213,11,2024,382,322,64,4.45,218,17,0.34
2614,214,11,2024,382,329,42,3.77,211,49,0.47
2615,215,11,2024,295,242,86,4.48,194,49,0.31
2616,216,11,2024,269,238,89,4.28,106,23,0.55
2617,217,11,2024,141,117,64,3.66,133,35,0.32
2618,218,11,2024,122,110,61,3.86,219,32,0.55
2619,219,11,2024,252,218,76,3.7,279,45,0.52
2620,220,11,2024,376,340,78,4.55,204,27,0.62
2621,221,11,2024,310,268,76,4.59,278,15,0.59
2622,222,11,2024,209,174,68,4.23,273,18,0.43
2623,223,11,2024,322,301,68,4.41,254,36,0.43
2624,224,11,2024,122,104,69,4.31,229,45,0.49
2625,225,11,2024,431,367,24,3.9,102,26,0.54
2626,226,11,2024,477,388,86,4.61,167,45,0.3
2627,227,11,2024,107,95,80,3.76,151,26,0.64
2628,228,11,2024,131,108,68,4.73,124,22,0.32
2629,229,11,2024,146,122,26,3.96,152,28,0.65
2630,230,11,2024,143,133,50,4.52,264,20,0.38
2631,231,11,2024,441,380,38,3.95,262,44,0.46
2632,232,11,2024,125,114,43,4.19,150,17,0.44
2633,233,11,2024,188,173,45,4.67,222,46,0.61
2634,234,11,2024,171,144,27,4.57,154,26,0.68
2635,235,11,2024,315,261,34,3.66,105,40,0.53
2636,236,11,2024,379,323,81,3.94,161,28,0.31
2637,237,11,2024,337,294,35,3.79,128,50,0.66
2638,238,11,2024,455,417,63,3.88,115,20,0.62
2639,239,11,2024,222,201,70,4.34,91,19,0.59
2640,240,11,2024,451,376,73,4.51,214,41,0.56
2641,241,11,2024,327,309,36,4.11,238,13,0.35
2642,242,11,2024,414,369,43,4.73,199,10,0.55
2643,243,11,2024,465,395,61,4.7,228,25,0.51
2644,244,11,2024,173,156,64,3.91,111,27,0.36
2645,245,11,2024,234,213,82,4.36,175,12,0.48
2646,246,11,2024,234,196,80,4.05,214,29,0.59
2647,247,11,2024,464,417,22,4.09,242,13,0.6
2648,248,11,2024,474,449,26,4.71,291,41,0.46
2649,249,11,2024,404,336,59,3.72,87,17,0.52
2650,250,11,2024,265,237,33,3.55,144,41,0.39
2651,251,11,2024,331,276,80,4.58,174,47,0.33
2652,252,11,2024,148,127,52,4.42,223,46,0.44
2653,253,11,2024,189,163,35,4.71,198,40,0.47
2654,254,11,2024,374,333,88,4.35,80,11,0.66
2655,255,11,2024,281,250,64,4.52,87,37,0.49
2656,256,11,2024,203,167,70,4.46,248,31,0.43
2657,257,11,2024,118,108,65,4.6,271,23,0.36
2658,258,11,2024,388,318,31,4.64,222,16,0.57
2659,259,11,2024,471,411,79,3.58,241,47,0.43
2660,260,11,2024,396,347,73,3.69,250,24,0.5
2661,261,11,2024,412,346,64,4.25,185,16,0.68
2662,262,11,2024,330,269,25,4.42,156,15,0.38
2663,263,11,2024,231,189,47,4.14,102,19,0.63
2664,264,11,2024,388,334,88,3.84,138,20,0.57
2665,265,11,2024,113,105,61,4.07,121,43,0.44
2666,266,11,2024,376,351,57,4.32,96,41,0.39
2667,267,11,2024,163,136,48,3.75,148,45,0.63
2668,268,11,2024,445,370,69,3.63,235,43,0.48
2669,269,11,2024,154,138,74,4.43,274,46,0.38
2670,270,11,2024,109,93,30,4.49,267,39,0.42
2671,271,11,2024,223,208,42,3.93,96,35,0.41
2672,272,11,2024,156,136,31,3.92,268,37,0.42
2673,273,11,2024,120,104,89,4.26,251,36,0.7
2674,274,11,2024,143,125,62,4.34,103,10,0.37
2675,275,11,2024,268,228,41,4.06,223,46,0.31
2676,276,11,2024,328,274,60,4.26,299,26,0.52
2677,277,11,2024,219,192,57,4.37,97,35,0.45
2678,278,11,2024,237,191,68,4.15,283,37,0.61
2679,279,11,2024,138,111,54,3.65,232,39,0.55
2680,280,11,2024,264,236,49,3.7,256,24,0.5
2681,281,11,2024,110,91,68,4.11,205,36,0.51
2682,282,11,2024,147,127,65,3.8,185,43,0.59
2683,283,11,2024,319,272,57,3.78,245,13,0.51
2684,284,11,2024,498,450,74,4.39,289,32,0.47
2685,285,11,2024,148,127,53,3.8,266,32,0.59
2686,286,11,2024,100,94,86,4.29,132,28,0.46
2687,287,11,2024,496,415,63,4.76,248,37,0.4
2688,288,11,2024,335,289,33,3.54,292,32,0.44
2689,289,11,2024,150,139,63,4.68,208,14,0.4
2690,290,11,2024,259,220,21,4.38,86,38,0.44
2691,291,11,2024,229,187,70,4.32,224,44,0.51
2692,292,11,2024,367,331,71,4.19,106,37,0.5
2693,293,11,2024,283,242,45,4.02,293,34,0.55
2694,294,11,2024,280,235,87,4.2,175,24,0.4
2695,295,11,2024,406,341,41,4.15,210,27,0.58
2696,296,11,2024,291,255,38,3.78,201,41,0.62
2697,297,11,2024,305,273,28,4.5,182,27,0.68
2698,298,11,2024,354,290,30,4.6,180,13,0.37
2699,299,11,2024,294,239,89,4.46,245,12,0.48
2700,300,11,2024,172,137,62,3.68,295,33,0.63
2701,1,10,2024,129,109,73,4.11,251,46,0.54
2702,2,10,2024,143,129,86,4.18,293,35,0.43
2703,3,10,2024,444,398,62,4.65,192,12,0.35
2704,4,10,2024,283,229,44,3.69,176,39,0.64
2705,5,10,2024,406,343,69,4.0,111,22,0.41
2706,6,10,2024,152,129,48,4.33,206,44,0.38
2707,7,10,2024,494,395,63,4.73,94,13,0.46
2708,8,10,2024,331,268,68,4.59,94,46,0.42
2709,9,10,2024,446,372,46,4.38,134,20,0.42
2710,10,10,2024,472,412,73,4.48,134,12,0.53
2711,11,10,2024,395,336,75,4.43,209,37,0.45
2712,12,10,2024,363,317,89,3.62,115,47,0.57
2713,13,10,2024,435,368,21,4.1,229,12,0.58
2714,14,10,2024,190,156,58,3.69,300,13,0.47
2715,15,10,2024,198,187,70,3.53,159,26,0.5
2716,16,10,2024,199,160,50,4.4,223,28,0.34
2717,17,10,2024,494,421,44,3.55,182,23,0.69
2718,18,10,2024,412,381,83,4.25,252,14,0.31
2719,19,10,2024,215,177,49,3.79,211,10,0.31
2720,20,10,2024,352,320,46,3.68,171,18,0.5
2721,21,10,2024,283,252,23,3.58,241,33,0.43
2722,22,10,2024,210,193,29,3.92,201,41,0.62
2723,23,10,2024,289,256,80,3.63,139,25,0.46
2724,24,10,2024,192,172,32,3.56,80,16,0.42
2725,25,10,2024,303,246,29,4.31,145,26,0.37
2726,26,10,2024,172,158,31,3.85,282,23,0.4
2727,27,10,2024,337,296,53,4.36,251,34,0.48
2728,28,10,2024,155,142,31,3.76,211,23,0.51
2729,29,10,2024,368,340,72,4.27,184,40,0.65
2730,30,10,2024,300,274,58,3.91,193,44,0.44
2731,31,10,2024,445,414,73,3.56,223,13,0.46
2732,32,10,2024,417,377,80,4.56,127,45,0.46
2733,33,10,2024,151,138,53,4.03,199,11,0.39
2734,34,10,2024,167,150,90,4.71,82,48,0.49
2735,35,10,2024,410,370,26,3.67,181,38,0.61
2736,36,10,2024,469,437,50,3.72,172,25,0.57
2737,37,10,2024,425,401,46,4.72,87,28,0.58
2738,38,10,2024,241,193,80,3.59,257,20,0.49
2739,39,10,2024,343,285,86,4.33,223,35,0.59
2740,40,10,2024,428,370,32,3.74,257,44,0.47
2741,41,10,2024,331,307,54,3.67,216,24,0.33
2742,42,10,2024,127,119,62,4.15,151,43,0.37
2743,43,10,2024,139,131,45,4.61,93,45,0.69
2744,44,10,2024,161,147,52,3.51,195,23,0.7
2745,45,10,2024,420,380,39,4.06,102,24,0.47
2746,46,10,2024,277,226,48,4.55,157,11,0.68
2747,47,10,2024,452,366,84,4.54,266,23,0.32
2748,48,10,2024,170,138,22,3.86,214,16,0.45
2749,49,10,2024,258,213,30,4.75,170,35,0.66
2750,50,10,2024,161,130,81,4.23,213,47,0.61
2751,51,10,2024,396,326,82,4.58,248,17,0.31
2752,52,10,2024,328,287,33,4.4,235,21,0.6
2753,53,10,2024,473,440,88,4.31,97,36,0.51
2754,54,10,2024,156,142,49,4.19,234,25,0.37
2755,55,10,2024,405,345,60,4.22,243,38,0.34
2756,56,10,2024,232,195,42,3.62,122,34,0.6
2757,57,10,2024,149,131,83,4.75,138,41,0.66
2758,58,10,2024,213,185,90,4.46,232,24,0.54
2759,59,10,2024,281,243,24,4.41,114,47,0.39
2760,60,10,2024,405,379,77,4.45,161,20,0.6
2761,61,10,2024,170,153,45,3.56,175,39,0.57
2762,62,10,2024,317,255,42,4.11,263,17,0.65
2763,63,10,2024,413,346,63,3.81,202,34,0.42
2764,64,10,2024,457,398,47,4.46,295,24,0.49
2765,65,10,2024,207,180,82,4.28,149,38,0.6
2766,66,10,2024,430,382,29,4.25,121,19,0.5
2767,67,10,2024,181,167,67,4.35,84,26,0.58
2768,68,10,2024,343,287,30,4.54,176,49,0.35
2769,69,10,2024,205,177,30,4.26,297,16,0.49
2770,70,10,2024,189,161,85,4.1,280,26,0.68
2771,71,10,2024,324,260,73,3.88,101,46,0.47
2772,72,10,2024,326,262,72,3.87,244,10,0.37
2773,73,10,2024,371,351,83,4.06,240,36,0.43
2774,74,10,2024,370,300,53,4.0,252,40,0.49
2775,75,10,2024,278,232,44,3.86,277,12,0.54
2776,76,10,2024,493,419,68,4.44,225,11,0.57
2777,77,10,2024,119,98,45,4.17,89,49,0.4
2778,78,10,2024,449,388,53,4.04,161,30,0.53
2779,79,10,2024,471,386,62,3.68,268,36,0.36
2780,80,10,2024,358,326,23,4.08,151,30,0.33
2781,81,10,2024,306,256,74,4.13,238,46,0.42
2782,82,10,2024,423,358,79,3.58,267,13,0.64
2783,83,10,2024,122,109,67,4.41,130,48,0.44
2784,84,10,2024,332,290,83,3.52,131,17,0.68
2785,85,10,2024,390,354,32,4.65,193,21,0.42
2786,86,10,2024,397,362,37,4.35,189,36,0.46
2787,87,10,2024,110,89,35,4.28,285,13,0.44
2788,88,10,2024,458,393,27,3.94,155,33,0.46
2789,89,10,2024,387,362,72,4.63,133,11,0.57
2790,90,10,2024,160,128,77,3.99,279,11,0.6
2791,91,10,2024,419,393,38,4.26,102,25,0.46
2792,92,10,2024,131,106,80,4.5,240,45,0.38
2793,93,10,2024,306,257,89,4.59,258,21,0.48
2794,94,10,2024,144,136,23,4.36,157,13,0.69
2795,95,10,2024,138,115,42,4.28,106,14,0.33
2796,96,10,2024,442,376,84,4.23,222,19,0.67
2797,97,10,2024,323,267,55,4.33,134,22,0.67
2798,98,10,2024,221,187,59,4.0,177,10,0.3
2799,99,10,2024,452,376,30,3.83,137,28,0.55
2800,100,10,2024,419,394,35,4.79,166,28,0.56
2801,101,10,2024,496,414,76,3.98,291,33,0.31
2802,102,10,2024,428,403,41,3.63,287,16,0.33
2803,103,10,2024,321,286,35,3.55,144,50,0.62
2804,104,10,2024,471,385,83,3.81,97,39,0.58
2805,105,10,2024,118,98,56,4.31,207,44,0.51
2806,106,10,2024,103,93,69,4.56,165,41,0.59
2807,107,10,2024,497,435,70,3.97,122,22,0.41
2808,108,10,2024,417,342,24,4.47,288,35,0.42
2809,109,10,2024,171,157,56,4.63,192,15,0.39
2810,110,10,2024,164,133,62,3.66,208,44,0.55
2811,111,10,2024,440,354,63,3.69,230,17,0.66
2812,112,10,2024,121,97,44,4.72,165,47,0.39
2813,113,10,2024,489,411,24,4.44,160,12,0.3
2814,114,10,2024,405,382,53,3.54,116,49,0.39
2815,115,10,2024,391,351,60,4.56,169,26,0.31
2816,116,10,2024,102,96,81,4.36,297,36,0.34
2817,117,10,2024,427,394,77,4.57,98,31,0.51
2818,118,10,2024,466,418,89,4.25,105,43,0.52
2819,119,10,2024,343,304,25,4.23,243,15,0.61
2820,120,10,2024,464,378,83,4.63,250,42,0.59
2821,121,10,2024,161,137,25,4.48,115,42,0.49
2822,122,10,2024,345,301,58,3.52,269,36,0.67
2823,123,10,2024,110,89,47,4.57,261,25,0.34
2824,124,10,2024,147,132,55,3.71,142,47,0.44
2825,125,10,2024,444,420,59,4.21,168,38,0.59
2826,126,10,2024,296,263,66,4.14,285,31,0.42
2827,127,10,2024,440,373,88,4.36,286,41,0.39
2828,128,10,2024,137,110,37,4.58,160,23,0.54
2829,129,10,2024,259,228,76,4.35,191,15,0.31
2830,130,10,2024,284,260,85,4.52,215,34,0.62
2831,131,10,2024,237,218,30,4.4,89,34,0.69
2832,132,10,2024,472,416,83,4.78,187,35,0.5
2833,133,10,2024,413,375,40,4.58,159,42,0.49
2834,134,10,2024,167,136,48,4.77,254,16,0.67
2835,135,10,2024,108,96,71,4.3,224,45,0.43
2836,136,10,2024,485,426,63,4.74,228,41,0.55
2837,137,10,2024,342,323,87,3.58,231,25,0.6
2838,138,10,2024,226,190,42,3.65,161,12,0.39
2839,139,10,2024,410,386,74,4.38,288,25,0.53
2840,140,10,2024,118,100,54,3.99,106,29,0.68
2841,141,10,2024,239,226,61,3.83,199,43,0.5
2842,142,10,2024,255,221,38,4.05,199,32,0.36
2843,143,10,2024,131,120,36,4.46,134,29,0.32
2844,144,10,2024,394,361,88,4.6,224,33,0.34
2845,145,10,2024,154,127,62,4.77,132,23,0.42
2846,146,10,2024,110,96,83,3.6,110,46,0.58
2847,147,10,2024,240,206,73,4.06,83,37,0.44
2848,148,10,2024,447,416,33,3.59,160,35,0.36
2849,149,10,2024,426,342,42,3.88,267,37,0.65
2850,150,10,2024,190,177,83,4.46,266,15,0.31
2851,151,10,2024,201,186,76,4.12,206,36,0.38
2852,152,10,2024,221,181,86,4.57,250,12,0.6
2853,153,10,2024,113,91,46,4.21,290,22,0.63
2854,154,10,2024,152,121,58,3.55,128,47,0.37
2855,155,10,2024,233,193,88,3.75,282,36,0.63
2856,156,10,2024,275,241,64,4.28,252,11,0.63
2857,157,10,2024,235,213,34,4.42,268,33,0.45
2858,158,10,2024,389,330,58,3.9,136,40,0.46
2859,159,10,2024,195,181,84,3.55,280,30,0.69
2860,160,10,2024,272,218,21,3.93,179,26,0.53
2861,161,10,2024,135,125,58,4.18,246,39,0.68
2862,162,10,2024,308,282,29,4.48,91,11,0.63
2863,163,10,2024,319,285,37,3.6,265,50,0.5
2864,164,10,2024,294,268,89,3.7,130,32,0.66
2865,165,10,2024,206,173,48,4.7,241,21,0.43
2866,166,10,2024,387,327,78,3.9,85,40,0.67
2867,167,10,2024,337,282,33,3.94,164,14,0.42
2868,168,10,2024,133,111,76,3.88,267,11,0.6
2869,169,10,2024,379,308,26,4.27,239,10,0.44
2870,170,10,2024,108,97,89,4.48,225,39,0.41
2871,171,10,2024,263,231,61,4.13,215,17,0.38
2872,172,10,2024,316,252,81,3.51,225,42,0.32
2873,173,10,2024,479,432,89,3.68,256,22,0.68
2874,174,10,2024,333,272,49,4.53,176,10,0.6
2875,175,10,2024,414,362,87,4.3,172,32,0.64
2876,176,10,2024,350,296,65,4.44,161,26,0.57
2877,177,10,2024,439,413,47,4.08,208,37,0.47
2878,178,10,2024,337,275,36,3.62,103,50,0.57
2879,179,10,2024,316,295,90,4.65,284,29,0.66
2880,180,10,2024,102,93,82,3.71,133,10,0.59
2881,181,10,2024,394,364,45,4.67,274,26,0.54
2882,182,10,2024,222,200,80,4.31,280,28,0.39
2883,183,10,2024,174,160,75,4.08,154,31,0.4
2884,184,10,2024,225,211,60,3.69,230,37,0.53
2885,185,10,2024,337,302,85,4.28,248,25,0.41
2886,186,10,2024,163,154,24,4.29,292,36,0.36
2887,187,10,2024,113,103,88,3.96,223,44,0.35
2888,188,10,2024,145,131,54,4.25,100,27,0.39
2889,189,10,2024,115,109,47,3.99,210,30,0.56
2890,190,10,2024,133,118,42,4.04,189,32,0.36
2891,191,10,2024,337,310,28,4.25,225,15,0.49
2892,192,10,2024,128,111,83,4.41,110,44,0.57
2893,193,10,2024,244,228,72,3.84,203,10,0.64
2894,194,10,2024,103,86,86,4.53,215,29,0.55
2895,195,10,2024,192,180,27,4.02,82,38,0.53
2896,196,10,2024,262,244,88,4.75,113,20,0.69
2897,197,10,2024,163,138,82,4.46,114,38,0.3
2898,198,10,2024,108,91,47,3.56,191,15,0.4
2899,199,10,2024,440,375,59,3.65,287,15,0.31
2900,200,10,2024,362,303,88,3.97,298,39,0.6
2901,201,10,2024,318,273,84,3.85,82,41,0.52
2902,202,10,2024,197,158,83,3.72,253,45,0.53
2903,203,10,2024,460,414,29,4.75,210,46,0.5
2904,204,10,2024,313,252,65,4.5,174,28,0.34
2905,205,10,2024,209,174,30,4.1,194,20,0.31
2906,206,10,2024,189,160,82,3.8,222,20,0.66
2907,207,10,2024,424,390,49,3.95,139,47,0.42
2908,208,10,2024,365,315,23,4.08,216,44,0.62
2909,209,10,2024,137,123,57,4.66,277,33,0.63
2910,210,10,2024,480,386,71,3.62,177,31,0.44
2911,211,10,2024,368,338,39,4.08,218,49,0.43
2912,212,10,2024,256,241,56,3.69,91,48,0.47
2913,213,10,2024,128,118,38,3.96,172,14,0.35
2914,214,10,2024,369,326,28,4.4,182,42,0.3
2915,215,10,2024,410,367,55,3.93,231,24,0.33
2916,216,10,2024,310,288,26,3.7,177,37,0.69
2917,217,10,2024,109,89,46,4.55,296,25,0.66
2918,218,10,2024,235,193,55,4.68,268,36,0.42
2919,219,10,2024,482,449,44,3.91,206,39,0.59
2920,220,10,2024,492,415,46,4.28,277,42,0.57
2921,221,10,2024,367,297,83,3.83,121,11,0.59
2922,222,10,2024,346,282,42,4.05,238,11,0.61
2923,223,10,2024,296,248,77,4.41,214,20,0.53
2924,224,10,2024,168,135,41,4.09,233,23,0.34
2925,225,10,2024,294,262,46,3.83,117,34,0.66
2926,226,10,2024,494,410,84,4.58,102,21,0.63
2927,227,10,2024,458,380,55,4.04,276,38,0.47
2928,228,10,2024,270,254,65,4.05,101,11,0.53
2929,229,10,2024,345,302,56,3.66,214,23,0.37
2930,230,10,2024,480,454,63,3.55,290,19,0.61
2931,231,10,2024,154,142,86,4.48,199,48,0.31
2932,232,10,2024,445,397,65,3.87,260,42,0.67
2933,233,10,2024,125,105,58,4.49,177,10,0.32
2934,234,10,2024,458,377,62,3.88,145,45,0.54
2935,235,10,2024,471,443,53,4.22,104,37,0.6
2936,236,10,2024,152,125,69,4.45,157,48,0.54
2937,237,10,2024,213,185,37,3.94,157,12,0.56
2938,238,10,2024,457,432,31,4.78,211,40,0.6
2939,239,10,2024,429,355,68,3.67,149,37,0.69
2940,240,10,2024,325,304,42,4.16,293,22,0.34
2941,241,10,2024,288,256,90,4.5,159,39,0.42
2942,242,10,2024,402,362,64,3.96,219,27,0.47
2943,243,10,2024,234,206,74,4.74,164,28,0.66
2944,244,10,2024,197,166,64,4.58,119,33,0.52
2945,245,10,2024,121,100,59,3.92,87,23,0.54
2946,246,10,2024,100,93,32,4.68,277,29,0.44
2947,247,10,2024,243,196,28,3.85,103,33,0.35
2948,248,10,2024,415,353,56,3.89,100,12,0.47
2949,249,10,2024,397,356,38,4.65,274,15,0.57
2950,250,10,2024,395,343,49,4.4,129,10,0.36
2951,251,10,2024,254,230,39,3.52,235,10,0.51
2952,252,10,2024,176,143,87,4.05,205,22,0.57
2953,253,10,2024,445,368,81,3.91,260,11,0.3
2954,254,10,2024,187,155,67,4.56,280,31,0.47
2955,255,10,2024,129,120,84,4.71,179,40,0.67
2956,256,10,2024,266,236,48,3.56,190,16,0.51
2957,257,10,2024,111,98,85,4.08,260,47,0.7
2958,258,10,2024,479,431,69,4.41,141,38,0.42
2959,259,10,2024,183,168,24,4.64,98,38,0.67
2960,260,10,2024,458,410,84,4.28,116,38,0.39
2961,261,10,2024,449,369,61,4.01,252,41,0.44
2962,262,10,2024,136,113,33,4.19,140,41,0.48
2963,263,10,2024,166,140,62,4.46,200,40,0.69
2964,264,10,2024,261,223,37,3.61,148,23,0.6
2965,265,10,2024,181,167,88,4.48,206,17,0.37
2966,266,10,2024,215,202,74,3.85,83,29,0.48
2967,267,10,2024,348,314,20,4.5,294,43,0.43
2968,268,10,2024,270,228,51,3.69,95,28,0.51
2969,269,10,2024,245,222,77,3.71,252,33,0.44
2970,270,10,2024,157,142,81,3.56,166,48,0.42
2971,271,10,2024,331,286,37,4.46,94,10,0.55
2972,272,10,2024,397,369,66,4.79,88,15,0.33
2973,273,10,2024,367,297,30,4.1,136,43,0.55
2974,274,10,2024,293,261,35,4.39,223,47,0.51
2975,275,10,2024,496,428,90,3.91,218,20,0.44
2976,276,10,2024,403,333,83,4.71,122,50,0.69
2977,277,10,2024,122,98,68,4.75,160,46,0.52
2978,278,10,2024,319,258,40,4.36,224,15,0.54
2979,279,10,2024,286,256,59,3.82,267,45,0.54
2980,280,10,2024,177,159,50,4.75,162,21,0.65
2981,281,10,2024,157,144,31,4.46,218,39,0.44
2982,282,10,2024,339,282,36,3.91,94,45,0.55
2983,283,10,2024,121,111,45,4.09,245,14,0.5
2984,284,10,2024,392,330,84,4.12,93,40,0.69
2985,285,10,2024,236,194,43,4.46,163,13,0.61
2986,286,10,2024,373,319,56,4.36,293,50,0.63
2987,287,10,2024,207,169,88,4.57,171,10,0.51
2988,288,10,2024,469,444,42,4.06,177,12,0.53
2989,289,10,2024,296,258,20,3.84,263,31,0.58
2990,290,10,2024,214,178,78,4.06,91,36,0.39
2991,291,10,2024,210,179,31,4.22,190,34,0.43
2992,292,10,2024,249,212,63,3.95,199,25,0.38
2993,293,10,2024,302,245,72,4.3,203,36,0.61
2994,294,10,2024,230,214,83,4.36,296,33,0.61
2995,295,10,2024,169,157,78,3.81,272,47,0.41
2996,296,10,2024,472,445,21,3.53,243,16,0.36
2997,297,10,2024,122,113,22,4.52,196,38,0.63
2998,298,10,2024,134,125,84,4.73,275,16,0.65
2999,299,10,2024,191,173,35,4.61,181,15,0.67
3000,300,10,2024,366,340,50,4.4,296,23,0.64
3001,1,9,2024,255,216,71,3.86,270,49,0.5
3002,2,9,2024,221,208,44,4.21,183,19,0.42
3003,3,9,2024,288,265,27,4.48,252,24,0.36
3004,4,9,2024,494,447,26,4.43,156,39,0.6
3005,5,9,2024,443,405,64,4.11,90,10,0.61
3006,6,9,2024,254,236,51,3.85,244,11,0.53
3007,7,9,2024,221,179,63,4.71,169,28,0.58
3008,8,9,2024,108,96,69,3.81,207,21,0.42
3009,9,9,2024,114,96,47,3.97,271,48,0.48
