id,usager_id,maison_fs_id,date_demande,type_service,organisme_concerne,canal,duree_traitement,satisfaction_score,resolu,conseiller_id,complexite,suivi_necessaire
1495,3829,49,2024-09-19 03:16:24.055241,retraite,msa,telephone,22,1,False,998,moyen,False
1496,3023,28,2024-11-03 14:03:35.015833,energie,ants,visio,111,5,False,472,simple,False
1497,1434,151,2025-04-06 10:58:58.595395,emploi,msa,physique,22,1,False,1159,complexe,False
1498,806,185,2024-08-06 16:53:14.220847,famille,cpam,numerique,27,5,False,348,moyen,False
1499,523,1,2024-08-01 08:56:39.381669,logement,pole_emploi,physique,24,5,False,551,simple,False
1500,203,235,2025-05-05 22:28:36.593471,acces_droit,caf,visio,16,4,False,198,moyen,True
1501,1419,214,2024-08-18 20:11:10.370295,energie,cpam,physique,37,3,True,1387,moyen,False
1502,4004,129,2024-08-23 05:36:18.498502,social,caf,physique,40,4,True,939,moyen,False
1503,3540,111,2025-05-28 00:18:43.481516,acces_droit,justice,visio,103,4,True,949,complexe,True
1504,4688,11,2024-11-07 19:41:47.053353,services_postaux,pole_emploi,physique,110,3,True,1147,complexe,True
1505,3788,139,2024-10-28 22:00:39.607254,energie,la_poste,telephone,109,2,True,703,moyen,True
1506,3866,297,2024-09-24 00:26:00.867408,emploi,caf,numerique,105,2,True,704,moyen,True
1507,1002,87,2025-04-19 02:44:49.630944,retraite,cnav,numerique,98,2,False,113,simple,False
1508,1854,32,2024-09-18 23:52:56.301557,services_postaux,msa,physique,54,4,True,1046,complexe,True
1509,4113,260,2025-02-12 12:47:37.827234,logement,pole_emploi,physique,111,5,False,1475,moyen,False
1510,1528,290,2025-04-09 09:16:41.680538,services_postaux,la_poste,numerique,23,5,False,480,complexe,False
1511,2566,59,2024-11-11 20:27:35.799944,energie,caf,visio,69,2,False,1029,simple,True
1512,4409,215,2025-06-09 01:06:39.335916,logement,justice,physique,113,2,False,1240,complexe,True
1513,3199,278,2024-10-25 12:54:02.083365,acces_droit,caf,visio,106,3,True,1068,moyen,True
1514,2078,37,2024-12-12 12:22:09.090627,energie,cpam,telephone,93,5,True,180,simple,False
1515,1172,127,2025-06-09 14:50:52.230556,social,cnav,numerique,83,1,True,361,simple,True
1516,1917,233,2024-09-29 06:42:13.426545,logement,cnav,numerique,91,4,False,1223,moyen,False
1517,3078,49,2025-05-31 09:56:05.337756,energie,justice,visio,18,5,False,510,complexe,False
1518,131,43,2025-07-01 01:27:38.683203,retraite,caf,numerique,36,3,True,415,simple,False
1519,3388,133,2024-12-14 18:54:11.703490,acces_droit,la_poste,physique,63,1,True,985,simple,False
1520,3233,10,2024-08-16 22:48:33.261642,social,msa,telephone,52,5,False,942,complexe,False
1521,4095,98,2024-08-08 14:38:08.823148,famille,ants,numerique,99,5,False,927,complexe,False
1522,520,43,2025-04-25 06:11:25.261692,acces_droit,pole_emploi,visio,110,1,True,1374,complexe,True
1523,766,97,2025-04-18 02:13:14.838169,acces_droit,la_poste,visio,53,1,False,555,complexe,False
1524,62,103,2025-02-05 09:31:48.062882,social,cnav,physique,37,3,True,293,simple,True
1525,210,234,2024-09-05 10:55:25.614803,logement,pole_emploi,visio,34,4,True,1087,complexe,False
1526,4442,136,2025-04-15 11:39:02.499110,social,pole_emploi,telephone,64,2,True,1241,complexe,False
1527,3899,39,2024-09-17 21:53:58.809313,acces_droit,pole_emploi,numerique,109,2,True,496,complexe,False
1528,2165,149,2024-09-09 17:02:41.519007,social,justice,visio,69,5,False,111,simple,True
1529,4327,168,2025-05-23 01:53:12.986858,energie,pole_emploi,visio,31,1,True,30,moyen,False
1530,4115,179,2025-01-23 23:29:51.273172,logement,cpam,visio,92,2,False,1330,moyen,True
1531,2756,133,2025-04-04 15:26:05.550891,social,justice,telephone,29,1,True,337,moyen,False
1532,2398,297,2025-02-08 03:37:22.474889,retraite,pole_emploi,numerique,59,3,True,49,moyen,True
1533,14,185,2024-12-30 22:49:42.014705,energie,cnav,numerique,62,1,False,1077,moyen,False
1534,1453,24,2024-12-12 22:32:17.618442,retraite,la_poste,telephone,119,4,True,1248,complexe,False
1535,1106,135,2025-01-24 14:34:44.758111,acces_droit,la_poste,numerique,67,5,True,1476,moyen,False
1536,2513,12,2024-07-30 12:27:41.498569,famille,cpam,numerique,30,2,False,312,complexe,True
1537,315,296,2025-06-03 08:46:23.237088,services_postaux,la_poste,numerique,101,4,False,1481,simple,True
1538,1008,145,2025-06-24 15:24:38.805552,retraite,cpam,telephone,16,1,True,339,complexe,False
1539,1867,78,2025-03-20 03:08:13.533246,services_postaux,msa,numerique,118,3,True,1225,moyen,False
1540,2744,98,2024-08-29 20:20:49.910541,sante,la_poste,telephone,46,3,True,881,moyen,False
1541,4145,216,2025-04-15 12:51:38.473957,logement,caf,physique,110,5,True,890,moyen,False
1542,2272,202,2024-11-06 15:48:30.128179,social,caf,visio,113,1,True,147,simple,True
1543,3453,29,2024-11-21 10:22:53.246906,logement,la_poste,visio,21,1,True,962,complexe,False
1544,439,26,2025-03-15 21:30:20.084159,emploi,justice,numerique,62,2,False,410,moyen,False
1545,1295,179,2025-04-30 16:28:37.917648,logement,caf,visio,43,2,False,477,complexe,True
1546,2608,44,2025-01-29 10:34:30.183698,famille,la_poste,numerique,57,1,True,1187,complexe,True
1547,2939,34,2025-01-22 04:49:44.501325,emploi,cnav,numerique,53,5,False,490,simple,False
1548,598,122,2025-04-17 07:37:16.785709,social,cnav,visio,49,4,True,1043,simple,False
1549,4787,185,2025-05-30 13:47:18.065686,retraite,cnav,visio,85,3,False,751,simple,True
1550,2722,20,2025-03-20 01:20:03.391387,social,cpam,telephone,68,2,False,1154,moyen,True
1551,686,253,2024-12-10 14:44:45.075995,acces_droit,caf,physique,33,4,False,1404,complexe,True
1552,3039,229,2025-05-31 15:56:56.869672,acces_droit,msa,physique,23,3,True,790,moyen,True
1553,4557,40,2025-01-02 12:32:07.585344,emploi,cnav,physique,42,3,False,408,complexe,True
1554,292,214,2025-06-02 20:11:42.903268,services_postaux,la_poste,numerique,50,3,False,545,simple,False
1555,184,168,2024-12-02 07:36:39.992054,social,cnav,physique,77,3,True,597,moyen,True
1556,4174,222,2025-01-13 19:51:16.239896,famille,caf,visio,113,4,True,1091,simple,True
1557,347,215,2024-09-08 15:15:35.775347,famille,justice,physique,58,5,True,724,simple,False
1558,2268,203,2024-10-23 01:27:54.276286,retraite,la_poste,telephone,81,1,True,793,simple,False
1559,347,21,2024-11-16 15:34:43.861558,sante,msa,telephone,80,4,True,1474,complexe,True
1560,4786,125,2024-08-18 21:00:19.005771,energie,msa,physique,87,1,True,50,complexe,False
1561,1478,156,2024-09-15 04:33:22.281468,acces_droit,cpam,telephone,43,4,False,186,moyen,True
1562,363,239,2024-11-26 14:35:32.983972,sante,cpam,physique,58,1,False,427,moyen,False
1563,2181,28,2025-01-09 22:45:13.762263,services_postaux,msa,numerique,28,4,True,1147,complexe,False
1564,1654,96,2025-06-15 02:44:30.653685,acces_droit,pole_emploi,visio,43,2,True,196,simple,True
1565,272,248,2024-08-16 03:22:31.074787,logement,cnav,visio,52,3,True,330,complexe,True
1566,1722,56,2025-04-11 20:18:33.430061,sante,msa,visio,120,2,True,674,moyen,False
1567,2564,182,2025-03-04 20:55:08.859405,logement,justice,telephone,101,3,False,716,complexe,True
1568,941,136,2025-05-11 12:07:07.361175,services_postaux,pole_emploi,visio,16,1,False,393,complexe,False
1569,3980,85,2025-03-31 20:10:25.617537,emploi,la_poste,visio,45,4,True,76,simple,True
1570,4450,173,2025-04-19 22:55:54.725924,energie,msa,physique,65,1,True,185,complexe,False
1571,1372,166,2024-11-05 02:42:47.849132,retraite,la_poste,telephone,61,5,False,840,complexe,False
1572,3977,119,2024-09-16 06:14:29.011447,sante,la_poste,numerique,120,5,False,890,complexe,True
1573,4064,112,2025-04-14 17:35:33.679194,acces_droit,ants,visio,119,1,True,1342,moyen,True
1574,4723,89,2025-06-04 08:06:26.196859,emploi,ants,physique,50,4,False,1057,simple,False
1575,3063,223,2025-06-21 22:56:24.140756,sante,cnav,numerique,42,1,True,1021,simple,False
1576,361,168,2025-05-11 18:58:47.414354,logement,cnav,physique,54,3,True,232,moyen,True
1577,4004,1,2025-01-18 17:54:12.896865,social,cpam,numerique,118,3,True,1301,complexe,False
1578,1817,239,2025-02-20 11:09:01.863065,logement,cpam,telephone,42,1,False,810,complexe,True
1579,1268,5,2024-08-26 03:20:03.677755,social,ants,numerique,70,4,False,1458,complexe,True
1580,811,127,2025-03-23 09:45:21.040767,retraite,justice,visio,45,1,True,1363,moyen,False
1581,2900,114,2025-04-28 09:00:21.772066,emploi,caf,visio,20,5,False,1190,moyen,True
1582,254,26,2024-10-27 17:54:51.596577,logement,pole_emploi,physique,115,4,True,547,simple,True
1583,4395,210,2025-03-01 22:45:49.617229,emploi,justice,visio,89,5,True,1288,complexe,True
1584,3352,58,2024-12-31 14:47:48.262545,social,cnav,telephone,67,1,True,528,simple,True
1585,3083,160,2024-12-08 06:51:27.428521,acces_droit,cnav,visio,79,4,False,455,complexe,False
1586,197,297,2025-06-13 21:01:03.648179,services_postaux,justice,physique,40,2,True,1006,simple,True
1587,1427,263,2025-04-30 20:45:04.124971,acces_droit,ants,telephone,58,5,True,1279,moyen,False
1588,3624,17,2025-01-25 13:08:16.236088,logement,la_poste,telephone,108,5,True,396,simple,True
1589,4102,289,2025-04-12 22:33:47.670168,services_postaux,msa,telephone,26,1,False,987,moyen,True
1590,717,137,2024-08-19 04:01:21.457974,services_postaux,caf,visio,109,5,True,293,simple,True
1591,4068,91,2024-09-30 23:24:15.673106,famille,caf,numerique,103,3,False,509,simple,False
1592,2127,21,2025-05-28 19:42:29.096543,sante,cpam,visio,120,4,True,1302,simple,False
1593,3003,89,2025-07-12 06:31:49.739441,sante,cnav,telephone,118,1,True,1427,complexe,False
1594,2352,252,2024-12-01 14:28:06.904684,energie,cpam,visio,42,3,False,484,complexe,True
1595,3465,285,2025-01-04 09:48:46.496560,sante,justice,visio,79,4,True,1242,complexe,True
1596,4037,46,2024-10-04 16:03:10.795143,emploi,ants,visio,27,1,True,878,simple,False
1597,3240,199,2025-04-03 23:42:56.848598,emploi,ants,physique,62,1,False,1296,moyen,False
1598,1946,32,2025-06-05 20:55:18.228239,services_postaux,la_poste,visio,60,3,False,500,moyen,True
1599,645,120,2025-03-29 02:08:26.635383,social,cnav,telephone,107,4,True,920,complexe,True
1600,1724,219,2025-03-30 02:35:52.944450,retraite,la_poste,numerique,67,1,True,693,complexe,True
1601,2232,281,2025-01-25 15:31:31.009893,sante,ants,numerique,116,3,True,789,complexe,True
1602,1983,196,2025-05-30 12:21:29.533536,energie,caf,numerique,72,2,False,213,complexe,True
1603,1002,95,2024-08-29 17:37:10.429452,services_postaux,ants,telephone,27,4,False,905,simple,True
1604,4187,194,2024-08-19 21:49:56.514642,retraite,msa,physique,100,5,False,298,simple,False
1605,3603,50,2025-06-13 16:37:56.957060,energie,la_poste,visio,118,1,False,338,complexe,True
1606,3710,31,2024-12-20 08:34:51.056427,acces_droit,la_poste,physique,70,4,True,330,moyen,True
1607,1408,248,2025-02-25 00:15:33.600918,famille,caf,visio,100,3,True,227,moyen,False
1608,339,46,2024-10-15 22:06:17.092140,logement,cnav,telephone,99,5,True,424,complexe,False
1609,2053,76,2025-05-28 10:10:11.130786,social,cpam,numerique,55,1,False,363,simple,False
1610,4780,20,2025-02-01 09:57:03.492628,energie,cpam,physique,36,3,True,508,simple,False
1611,3712,168,2025-04-06 04:18:24.191470,social,pole_emploi,physique,16,1,True,1150,moyen,True
1612,1973,280,2025-01-17 20:09:26.351694,social,caf,numerique,63,1,False,1125,simple,False
1613,1635,192,2025-06-16 19:40:35.979193,retraite,caf,numerique,92,4,True,188,simple,False
1614,3506,204,2025-05-12 23:53:11.471757,retraite,cnav,visio,89,2,True,393,complexe,True
1615,1545,104,2025-03-19 20:51:00.409571,emploi,msa,numerique,19,5,True,966,complexe,False
1616,2897,175,2024-11-14 16:38:08.043979,sante,cnav,visio,32,2,True,1193,simple,False
1617,1107,180,2025-04-30 04:47:33.145385,logement,la_poste,visio,62,1,True,938,moyen,False
1618,4453,44,2025-02-01 04:05:08.966168,social,la_poste,numerique,57,1,True,1439,moyen,False
1619,1040,239,2024-07-29 17:30:49.336845,energie,cnav,visio,111,1,False,1198,simple,False
1620,4135,173,2025-01-30 01:03:58.198483,retraite,msa,telephone,94,5,False,955,complexe,False
1621,2373,33,2024-09-25 08:04:36.475538,services_postaux,pole_emploi,telephone,112,1,True,396,moyen,True
1622,3405,37,2024-07-25 19:18:33.159550,acces_droit,justice,numerique,19,1,True,67,complexe,False
1623,260,20,2025-04-18 20:34:14.890166,sante,caf,numerique,61,3,False,437,complexe,False
1624,3870,201,2025-04-21 05:50:12.449214,social,caf,physique,89,1,False,883,simple,False
1625,2064,90,2024-12-16 15:14:05.297487,retraite,caf,telephone,51,2,True,1107,simple,True
1626,1970,148,2025-05-06 18:42:40.813063,logement,justice,numerique,120,2,False,489,simple,False
1627,4989,151,2025-03-08 18:42:47.730647,acces_droit,justice,numerique,92,4,False,722,simple,False
1628,512,104,2024-10-30 09:18:48.789703,logement,ants,physique,109,4,False,1,complexe,True
1629,3235,100,2025-05-13 12:24:26.943936,acces_droit,msa,visio,18,5,True,1432,simple,False
1630,4178,198,2024-11-05 10:38:17.201975,acces_droit,cnav,physique,95,5,True,997,complexe,False
1631,1230,142,2024-08-15 10:09:03.339778,energie,pole_emploi,telephone,72,4,False,118,simple,False
1632,406,86,2025-04-10 00:34:32.015332,famille,la_poste,physique,39,2,False,1411,simple,True
1633,1549,154,2024-10-02 10:39:46.461141,services_postaux,caf,visio,52,2,False,400,moyen,False
1634,3758,277,2024-11-06 11:15:23.137243,logement,msa,visio,59,2,True,337,simple,False
1635,3381,69,2025-03-12 08:33:17.520686,social,justice,numerique,29,1,True,239,complexe,True
1636,1655,236,2024-12-19 03:35:46.557665,sante,cnav,telephone,76,2,True,837,moyen,True
1637,1788,41,2024-11-25 22:03:01.229850,sante,caf,telephone,18,3,True,45,complexe,True
1638,4158,165,2024-08-23 23:56:29.508743,sante,ants,physique,89,1,False,1255,simple,True
1639,1813,66,2025-04-06 23:11:48.278191,retraite,cnav,visio,25,2,False,134,moyen,False
1640,2118,170,2024-07-27 21:35:57.897139,services_postaux,msa,telephone,70,1,True,110,simple,True
1641,3224,280,2025-04-23 02:12:24.622328,services_postaux,cnav,telephone,31,3,False,1425,simple,False
1642,1142,264,2025-01-06 07:15:32.491876,services_postaux,caf,telephone,101,4,False,642,complexe,True
1643,2400,25,2025-06-17 22:16:43.164319,logement,cnav,visio,44,1,False,999,moyen,False
1644,1308,146,2025-04-03 22:46:17.888421,famille,cnav,numerique,27,2,True,539,complexe,False
1645,564,219,2024-07-28 04:08:08.443936,acces_droit,cpam,telephone,61,3,False,224,simple,True
1646,3915,274,2025-02-16 02:59:57.536031,sante,justice,numerique,34,3,False,1433,simple,True
1647,2005,122,2025-02-25 09:08:13.625885,services_postaux,ants,visio,65,5,False,1124,complexe,True
1648,1612,20,2025-01-01 21:07:52.147336,retraite,caf,physique,24,4,True,503,complexe,False
1649,480,189,2024-12-06 21:34:25.880655,acces_droit,cpam,visio,30,3,True,908,simple,False
1650,4947,210,2025-01-16 21:31:15.524623,logement,justice,numerique,92,3,True,397,moyen,False
1651,2186,47,2024-08-09 10:27:44.428467,energie,la_poste,telephone,91,1,False,1345,complexe,False
1652,2107,226,2025-02-05 13:16:52.657067,retraite,caf,visio,32,3,True,183,simple,False
1653,4586,79,2025-07-02 10:16:15.817886,energie,cpam,visio,60,3,False,1083,complexe,False
1654,1316,94,2024-12-25 18:08:25.744205,emploi,cpam,visio,96,1,True,1126,moyen,True
1655,3424,194,2025-01-27 06:55:37.111831,retraite,caf,physique,71,4,False,830,simple,False
1656,998,247,2024-11-04 10:54:07.234606,sante,justice,physique,21,4,True,949,complexe,True
1657,1666,212,2025-01-12 17:43:03.706654,energie,cpam,visio,73,1,True,993,simple,False
1658,139,77,2024-11-13 06:55:18.964693,logement,la_poste,numerique,110,5,False,263,simple,True
1659,527,129,2024-07-25 22:41:48.076201,social,cpam,physique,24,4,False,460,simple,True
1660,413,212,2024-09-16 06:31:27.026449,logement,msa,physique,18,4,False,1043,simple,True
1661,536,147,2025-04-29 13:39:19.690679,retraite,ants,visio,86,3,True,535,simple,True
1662,4630,23,2025-06-22 07:04:31.775518,famille,pole_emploi,visio,16,4,False,872,simple,True
1663,4135,164,2025-05-22 11:25:48.142120,emploi,pole_emploi,physique,49,1,True,28,moyen,True
1664,3863,261,2025-01-15 20:30:58.748237,acces_droit,msa,visio,77,5,True,1063,simple,True
1665,4100,258,2024-10-23 20:33:23.076780,retraite,caf,physique,50,3,False,1093,moyen,False
1666,1315,124,2024-08-23 12:08:35.077911,energie,ants,visio,56,1,False,912,moyen,True
1667,413,177,2025-05-12 18:45:46.228074,famille,caf,physique,66,1,True,1347,moyen,False
1668,2750,297,2024-08-09 04:05:13.998516,famille,cpam,physique,84,4,False,878,simple,False
1669,776,289,2024-12-19 19:41:58.916615,social,caf,physique,40,4,True,440,moyen,False
1670,4522,275,2024-09-24 16:43:03.876608,services_postaux,caf,physique,115,2,True,941,complexe,False
1671,75,194,2025-04-22 07:54:07.447509,famille,cpam,visio,41,5,True,870,complexe,True
1672,834,36,2025-04-07 20:29:15.311476,social,cnav,telephone,64,5,True,715,complexe,True
1673,2528,205,2025-06-27 19:17:06.918989,retraite,caf,numerique,24,2,False,74,moyen,True
1674,2773,90,2025-03-14 07:46:06.353007,sante,la_poste,visio,86,5,False,1287,moyen,True
1675,2357,81,2025-02-26 10:25:12.217382,retraite,justice,telephone,34,4,True,1126,simple,True
1676,2130,94,2024-07-25 11:53:44.925454,sante,caf,physique,50,2,True,82,moyen,False
1677,3991,25,2024-09-26 15:36:26.841336,energie,la_poste,numerique,32,1,True,309,complexe,True
1678,1092,72,2025-06-30 20:36:08.215450,sante,justice,physique,57,4,True,438,simple,False
1679,3455,74,2024-10-11 05:42:03.477135,acces_droit,cnav,numerique,19,3,True,19,complexe,False
1680,1937,283,2025-02-22 18:53:40.693063,famille,justice,visio,67,2,True,35,simple,False
1681,240,1,2024-11-09 04:46:57.549006,acces_droit,cnav,telephone,36,1,True,1154,simple,True
1682,2265,272,2025-05-15 07:43:46.240504,services_postaux,la_poste,visio,20,5,True,849,complexe,True
1683,2493,141,2024-10-11 10:08:14.809818,social,ants,numerique,36,4,False,446,moyen,True
1684,4976,159,2025-01-23 18:02:55.661020,sante,pole_emploi,physique,64,1,False,1085,moyen,True
1685,1154,66,2024-12-21 08:00:02.288820,acces_droit,cpam,numerique,69,1,False,1055,complexe,False
1686,866,165,2024-08-09 12:50:20.170315,logement,cpam,telephone,102,1,False,715,moyen,False
1687,3734,191,2025-05-30 06:32:42.078438,retraite,ants,telephone,55,5,True,1466,moyen,True
1688,4968,32,2025-06-06 13:14:50.203373,acces_droit,pole_emploi,physique,35,2,True,362,complexe,False
1689,4538,47,2025-02-11 05:20:38.518057,retraite,cpam,physique,88,4,True,1195,complexe,True
1690,2372,95,2024-09-30 16:51:01.464256,famille,justice,visio,66,5,False,969,complexe,True
1691,2047,45,2025-05-15 16:52:42.077079,energie,la_poste,physique,64,5,True,841,complexe,False
1692,2899,289,2024-12-26 03:03:04.735649,retraite,cpam,visio,36,4,True,710,moyen,False
1693,456,203,2025-06-12 08:29:20.981796,logement,justice,numerique,20,2,False,692,simple,False
1694,3126,187,2025-06-02 17:03:24.410182,famille,pole_emploi,physique,45,1,False,1131,complexe,True
1695,3627,100,2025-03-18 19:16:14.857263,logement,ants,visio,99,3,True,711,simple,False
1696,2148,208,2024-11-05 21:15:32.112235,logement,justice,numerique,81,3,False,520,simple,False
1697,1164,52,2025-04-10 11:32:53.393347,social,la_poste,telephone,113,2,True,1114,complexe,True
1698,2376,185,2025-05-20 06:16:05.861335,sante,justice,visio,112,3,True,290,simple,False
