id,age,genre,situation_familiale,niveau_numerique,code_postal,ville,date_inscription,frequence_visite
1044,73,M,veuf,intermediaire,56159,Chevallier-sur-Hervé,2024-11-18,regulier
1045,25,F,celibataire,avance,04465,Pineau,2023-09-25,nouveau
1046,81,M,celibataire,intermediaire,71294,Gilbert,2023-08-29,occasionnel
1047,28,M,celibataire,avance,73807,Guyot-la-Forêt,2023-08-15,regulier
1048,40,F,concubinage,intermediaire,07965,Charpentier,2024-03-11,nouveau
1049,23,F,celibataire,intermediaire,94253,Leleu,2024-07-18,occasionnel
1050,31,M,divorce,avance,07948,Wagner,2025-05-23,occasionnel
1051,42,F,celibataire,avance,44928,Josephboeuf,2023-10-12,nouveau
1052,64,M,marie,intermediaire,20306,Arnaud-la-Forêt,2024-12-06,occasionnel
1053,65,M,marie,avance,13517,Michel-sur-Rousseau,2024-12-14,occasionnel
1054,56,M,divorce,avance,80846,Legendre,2024-11-11,occasionnel
1055,26,F,marie,avance,36337,Lecoq,2024-10-12,regulier
1056,79,F,divorce,avance,60139,Sainte Jérôme,2024-01-25,occasionnel
1057,43,M,celibataire,intermediaire,10388,Pons-sur-Rossi,2023-12-31,nouveau
1058,62,F,celibataire,debutant,20179,Saint Philippe,2025-03-31,nouveau
1059,56,M,concubinage,debutant,78667,Saint Nathalie,2024-01-15,regulier
1060,49,F,concubinage,debutant,78145,Saint Alix,2023-08-02,regulier
1061,54,M,marie,debutant,47926,Dias,2024-03-13,regulier
1062,48,M,marie,debutant,79485,Hamon-sur-Chartier,2025-02-21,nouveau
1063,23,F,marie,debutant,88386,Saint Élodie-les-Bains,2025-02-05,occasionnel
1064,37,M,celibataire,intermediaire,83795,Saint Capucinenec,2023-11-22,occasionnel
1065,33,M,divorce,debutant,32156,CharrierBourg,2024-06-13,occasionnel
1066,63,F,divorce,debutant,83322,Vaillant,2024-12-03,occasionnel
1067,82,M,veuf,avance,55883,Saint Rémy-les-Bains,2024-10-06,nouveau
1068,77,F,celibataire,avance,37954,Saint Maryse-la-Forêt,2025-01-22,occasionnel
1069,28,F,divorce,avance,24928,Benarddan,2023-12-22,occasionnel
1070,34,M,concubinage,avance,38892,Saint Emmanuel,2025-03-27,nouveau
1071,73,M,divorce,debutant,79280,Girard-sur-Mer,2024-04-21,regulier
1072,19,M,celibataire,intermediaire,20302,Bonnin,2023-09-14,regulier
1073,57,M,marie,debutant,53242,Hernandez-la-Forêt,2024-08-01,nouveau
1074,39,M,marie,intermediaire,79777,Sainte LaetitiaBourg,2025-03-05,nouveau
1075,41,F,concubinage,avance,17580,Dufour-la-Forêt,2023-08-09,occasionnel
1076,36,F,marie,debutant,35313,Saint Sylvie,2025-06-21,nouveau
1077,75,F,veuf,intermediaire,94782,Meyer,2023-07-18,occasionnel
1078,44,F,divorce,debutant,72143,Ollivier,2025-02-27,nouveau
1079,75,M,veuf,debutant,46595,Robertboeuf,2023-09-01,regulier
1080,33,F,concubinage,avance,64808,Sainte Patrick-la-Forêt,2025-04-04,nouveau
1081,23,F,celibataire,debutant,72951,Buisson,2024-04-17,regulier
1082,70,M,celibataire,avance,32737,Baillynec,2024-05-18,nouveau
1083,51,F,concubinage,intermediaire,09228,Ruiz,2025-04-13,occasionnel
1084,72,M,concubinage,intermediaire,45157,Devaux,2025-02-05,occasionnel
1085,66,M,divorce,avance,29713,Rodrigues-les-Bains,2023-10-09,occasionnel
1086,26,M,divorce,intermediaire,45932,Saint Martin,2023-08-30,regulier
1087,83,M,divorce,intermediaire,33689,Prévost,2025-04-19,nouveau
1088,84,M,celibataire,debutant,72349,Bouvierdan,2024-05-29,occasionnel
1089,30,F,divorce,debutant,12560,Lefort-sur-Mer,2024-10-18,occasionnel
1090,53,M,veuf,intermediaire,61196,OlivierVille,2024-03-17,occasionnel
1091,31,F,celibataire,avance,20130,Delattre,2025-07-16,nouveau
1092,35,M,divorce,debutant,15328,Lecoq,2023-11-06,nouveau
1093,35,M,concubinage,debutant,40542,Bernier,2025-05-19,regulier
1094,57,M,veuf,avance,20967,Perrot-les-Bains,2025-02-22,nouveau
1095,40,F,divorce,avance,44626,Raymond-sur-Chevalier,2025-01-20,occasionnel
1096,65,F,divorce,avance,38591,Perret,2024-02-06,nouveau
1097,68,M,marie,intermediaire,06621,MeunierVille,2024-05-29,regulier
1098,75,F,celibataire,avance,12441,Techer-sur-Mer,2024-09-09,nouveau
1099,73,M,concubinage,intermediaire,56874,Courtoisboeuf,2024-06-09,regulier
1100,49,M,veuf,debutant,79220,Pruvost,2024-07-22,occasionnel
1101,78,F,divorce,debutant,68803,Sainte Matthieuboeuf,2023-07-21,nouveau
1102,59,M,concubinage,intermediaire,46734,Sainte Anne,2025-05-06,occasionnel
1103,64,F,veuf,avance,57922,Leclerc-sur-Mer,2023-09-13,nouveau
1104,38,M,marie,intermediaire,38530,Cordier,2023-09-22,nouveau
1105,39,F,veuf,avance,97382,Parent-sur-Mer,2024-02-19,nouveau
1106,57,F,veuf,debutant,73649,Mercier,2023-07-25,regulier
1107,54,F,veuf,avance,78386,Chevallier,2023-09-09,occasionnel
1108,43,M,veuf,debutant,33446,Lamyboeuf,2023-08-26,nouveau
1109,71,F,concubinage,avance,81479,Marchaldan,2024-08-16,occasionnel
1110,60,F,marie,debutant,87804,Le Gall,2023-12-28,regulier
1111,84,M,concubinage,debutant,02465,Lopez-les-Bains,2024-05-18,regulier
1112,53,F,divorce,debutant,17742,Saint Franckdan,2025-04-27,occasionnel
1113,26,M,concubinage,avance,11614,Lagarde,2024-07-19,occasionnel
1114,41,F,divorce,intermediaire,97454,Julien,2023-10-05,occasionnel
1115,53,F,divorce,avance,45322,Bailly,2023-12-21,regulier
1116,52,F,veuf,avance,04773,Rousset,2024-12-23,occasionnel
1117,60,M,concubinage,intermediaire,16839,Meunierdan,2025-01-27,nouveau
1118,55,F,concubinage,debutant,94642,Marin,2025-06-05,occasionnel
1119,67,M,concubinage,debutant,45655,Joseph,2024-03-22,occasionnel
1120,52,M,concubinage,avance,49502,Sainte Cécile,2025-06-19,nouveau
1121,18,F,divorce,avance,41380,Sainte Noémiboeuf,2023-08-24,regulier
1122,21,M,marie,debutant,38735,Lainedan,2024-10-26,regulier
1123,43,M,veuf,debutant,02732,Mallet,2024-02-22,nouveau
1124,80,F,veuf,intermediaire,94793,Cordier-sur-Mer,2025-01-11,occasionnel
1125,37,F,concubinage,debutant,83969,BernardVille,2023-12-04,occasionnel
1126,60,F,celibataire,intermediaire,18715,Grosnec,2023-10-01,nouveau
1127,32,F,concubinage,intermediaire,92530,HamelVille,2023-09-18,nouveau
1128,55,M,divorce,intermediaire,39925,Delattre-sur-Blot,2023-07-23,nouveau
1129,45,F,celibataire,avance,50583,Renard,2024-05-13,regulier
1130,81,F,celibataire,intermediaire,95832,Jacquot,2023-08-01,regulier
1131,38,F,celibataire,avance,04676,Sainte Élise,2024-10-21,occasionnel
1132,20,M,marie,avance,29199,Masson,2025-02-07,occasionnel
1133,75,M,veuf,intermediaire,51509,Sainte LouisBourg,2024-08-13,occasionnel
1134,58,M,veuf,intermediaire,09301,Saint Sophie-sur-Mer,2023-10-06,regulier
1135,73,M,divorce,debutant,66113,Lemaîtreboeuf,2023-12-21,regulier
1136,27,M,divorce,avance,45488,Sainte Alix,2024-05-19,regulier
1137,42,M,veuf,intermediaire,21550,Leblanc,2024-04-12,nouveau
1138,71,M,divorce,intermediaire,75313,Simondan,2023-09-24,occasionnel
1139,71,F,celibataire,intermediaire,68766,BarthelemyBourg,2024-04-02,nouveau
1140,75,M,divorce,avance,76265,Saint Christiane,2024-03-21,regulier
1141,82,F,divorce,avance,36492,Maillotdan,2024-09-13,regulier
1142,70,M,divorce,intermediaire,20382,Fernandez,2025-06-10,occasionnel
1143,76,M,divorce,debutant,17729,Saint Margot-sur-Mer,2024-03-23,nouveau
1144,83,M,celibataire,intermediaire,82586,Georges,2025-05-04,nouveau
1145,66,F,veuf,debutant,31374,Saint Lucie,2023-09-05,nouveau
1146,21,M,veuf,intermediaire,80682,Carlier,2024-09-21,nouveau
1147,71,F,marie,intermediaire,62543,Morin-sur-Mer,2025-01-09,nouveau
1148,26,M,divorce,debutant,69579,Guyot-sur-Mer,2023-10-05,regulier
1149,75,M,divorce,debutant,03143,Royer,2024-03-28,occasionnel
1150,70,M,veuf,avance,86991,Sainte Clémence,2023-09-03,nouveau
1151,19,M,veuf,debutant,65865,Sainte Zacharieboeuf,2025-02-17,occasionnel
1152,31,M,concubinage,debutant,15689,Collet,2025-07-03,occasionnel
1153,69,M,celibataire,avance,70248,Monnier-sur-Blanchet,2024-09-04,nouveau
1154,70,M,divorce,debutant,23377,BoucherBourg,2024-06-20,regulier
1155,33,F,marie,avance,44195,Barbe,2023-10-25,nouveau
1156,65,F,divorce,avance,24403,Pruvost,2025-03-10,regulier
1157,21,M,celibataire,avance,02510,Vaillant,2024-06-10,occasionnel
1158,55,F,veuf,avance,18171,Saint Aurélie,2025-03-05,nouveau
1159,63,M,marie,avance,06729,Sainte Constance-la-Forêt,2023-07-26,nouveau
1160,64,M,divorce,avance,47793,Hervédan,2025-04-10,regulier
1161,82,F,concubinage,avance,07277,Mahe,2025-06-02,nouveau
1162,37,M,concubinage,intermediaire,07453,Saint Brigitteboeuf,2025-04-27,occasionnel
1163,43,M,concubinage,intermediaire,06157,Turpin,2024-11-04,regulier
1164,47,M,concubinage,intermediaire,94525,Pires-les-Bains,2025-04-17,occasionnel
1165,81,M,veuf,intermediaire,08263,Duval-sur-Germain,2025-06-13,occasionnel
1166,70,M,concubinage,intermediaire,47180,Auger-la-Forêt,2024-11-14,occasionnel
1167,35,M,marie,avance,97180,Germaindan,2025-07-02,nouveau
1168,30,F,veuf,avance,31323,Saint Jacquesnec,2025-04-17,occasionnel
1169,85,F,veuf,avance,33243,Sainte MichelleVille,2025-04-04,nouveau
1170,18,F,veuf,intermediaire,42767,Dufour,2024-04-13,regulier
1171,65,F,divorce,avance,78726,Moulinnec,2024-04-25,occasionnel
1172,50,M,veuf,intermediaire,93977,Leroy,2025-04-12,regulier
1173,42,M,divorce,intermediaire,79354,Vincentboeuf,2025-01-06,regulier
1174,50,F,divorce,intermediaire,15552,Sainte Françoise,2025-05-22,regulier
1175,57,M,veuf,debutant,66923,FaivreVille,2025-04-04,occasionnel
1176,62,M,celibataire,debutant,45105,BessonVille,2023-10-17,regulier
1177,72,F,marie,avance,97443,Valette,2023-10-28,nouveau
1178,75,M,veuf,debutant,95770,Perez,2025-02-15,nouveau
1179,31,M,divorce,intermediaire,15506,Lebrun,2024-09-13,occasionnel
1180,29,M,celibataire,debutant,80515,Sainte ThérèseVille,2024-09-20,regulier
1181,69,F,concubinage,intermediaire,03585,Sainte Maurice,2025-02-27,regulier
1182,58,M,celibataire,debutant,30536,GrégoireVille,2023-08-22,regulier
1183,21,F,veuf,intermediaire,37309,Dumont,2024-02-05,occasionnel
1184,29,M,concubinage,avance,97477,Lenoir-sur-Chevalier,2024-11-29,nouveau
1185,36,M,veuf,debutant,77544,Saint Stéphanieboeuf,2024-04-06,regulier
1186,37,M,divorce,intermediaire,80551,Humbert-sur-Pascal,2024-10-26,occasionnel
1187,22,F,concubinage,intermediaire,46223,Saint Éléonore,2024-04-14,nouveau
1188,44,F,celibataire,avance,82983,Laine-sur-Bouchet,2025-05-11,occasionnel
1189,42,F,divorce,intermediaire,89752,Guilbert,2024-02-11,nouveau
1190,42,M,concubinage,debutant,89272,Fontaine,2024-08-17,occasionnel
1191,57,M,marie,debutant,86724,PrévostVille,2023-08-29,nouveau
1192,67,F,veuf,intermediaire,02521,Sainte AlphonseVille,2024-10-13,nouveau
1193,73,M,marie,debutant,15533,Perrier,2024-01-04,regulier
1194,22,M,divorce,debutant,94335,Prévost,2023-12-18,regulier
1195,45,F,divorce,avance,73883,Hamonnec,2025-02-22,occasionnel
1196,32,M,concubinage,avance,22102,Saint Gabrielle-sur-Mer,2023-11-15,nouveau
1197,35,F,veuf,intermediaire,28974,Sainte Denise,2024-01-11,occasionnel
1198,35,M,celibataire,intermediaire,04607,Sainte Bertrand-sur-Mer,2024-10-11,regulier
1199,77,F,celibataire,debutant,92564,Imbert-sur-Marques,2024-11-29,occasionnel
1200,70,M,concubinage,avance,97121,Pelletier-sur-Mer,2024-01-08,regulier
1201,71,F,marie,avance,14291,ChauvinBourg,2023-12-03,regulier
1202,32,F,veuf,avance,04244,Lenoir-les-Bains,2023-11-01,occasionnel
1203,75,F,divorce,debutant,57388,Grondin,2023-12-08,occasionnel
1204,24,F,celibataire,debutant,43336,Devaux,2025-04-20,nouveau
1205,71,M,divorce,debutant,24416,Adam,2023-12-26,nouveau
1206,48,M,marie,avance,31507,Pascal,2024-05-31,occasionnel
1207,79,F,veuf,avance,85745,Cohen-sur-Mer,2025-05-31,regulier
1208,46,M,celibataire,debutant,79652,Sainte Noémidan,2024-02-07,nouveau
1209,31,M,marie,avance,20194,Huet-la-Forêt,2024-03-15,occasionnel
1210,60,M,veuf,intermediaire,68695,Berthelot-sur-Chauvet,2024-08-25,regulier
1211,56,F,divorce,avance,78104,Dijoux-les-Bains,2023-07-26,regulier
1212,51,M,concubinage,avance,41245,Raymond,2023-11-12,occasionnel
1213,25,F,celibataire,debutant,26132,Vallée,2023-12-14,nouveau
1214,26,F,celibataire,debutant,35188,Perez,2023-12-21,nouveau
1215,33,M,celibataire,avance,87435,Perrier,2024-08-21,occasionnel
1216,30,F,veuf,avance,12303,Prévost-la-Forêt,2025-01-10,regulier
1217,38,M,marie,intermediaire,06433,Grondin,2024-10-13,regulier
1218,36,F,marie,intermediaire,46601,Dufour,2025-01-15,regulier
1219,32,F,veuf,intermediaire,14179,Teixeira,2025-02-13,nouveau
1220,63,M,veuf,avance,25643,Pierrenec,2024-08-25,nouveau
1221,38,F,celibataire,intermediaire,80843,GodardBourg,2024-12-18,occasionnel
1222,77,M,celibataire,avance,78216,Perret-sur-Mer,2023-09-11,nouveau
1223,85,F,marie,avance,81858,ColasVille,2025-01-04,occasionnel
1224,36,F,celibataire,avance,21387,Royer,2025-01-27,nouveau
1225,77,M,concubinage,intermediaire,78623,ReyBourg,2024-03-26,nouveau
1226,18,F,concubinage,avance,56140,Rolland,2025-07-11,nouveau
1227,85,M,concubinage,intermediaire,74670,Saint AdélaïdeVille,2024-11-12,regulier
1228,33,M,marie,avance,71786,Gilbert,2023-08-03,nouveau
1229,44,M,marie,avance,06246,Guilbertboeuf,2023-08-25,nouveau
1230,19,M,concubinage,intermediaire,76344,Saint Lucdan,2024-07-31,regulier
1231,69,M,marie,intermediaire,33950,FaureBourg,2024-08-06,nouveau
1232,52,F,marie,intermediaire,29598,Cohen,2023-08-16,regulier
1233,44,F,marie,intermediaire,44774,Huet-la-Forêt,2023-09-04,nouveau
1234,74,F,marie,intermediaire,32748,Raymond-sur-Mer,2024-12-06,regulier
1235,58,F,celibataire,intermediaire,93613,Saint Pauline,2024-05-14,nouveau
1236,82,F,marie,debutant,94466,Saint Charles,2024-01-25,nouveau
1237,78,M,veuf,avance,52996,Fournier,2023-10-01,nouveau
1238,33,M,veuf,avance,57227,Garnier-sur-Peltier,2024-03-12,regulier
1239,63,M,divorce,avance,80170,Petit,2024-09-03,nouveau
1240,51,M,celibataire,intermediaire,23791,Saint Léon-sur-Mer,2025-04-09,regulier
1241,62,F,concubinage,intermediaire,11392,Carlier,2025-05-20,regulier
1242,29,F,concubinage,intermediaire,21670,Guilletdan,2023-11-18,regulier
1243,23,M,divorce,avance,38694,Godard,2024-10-08,occasionnel
1244,34,F,concubinage,debutant,92690,Thibault,2025-01-19,regulier
1245,37,F,celibataire,debutant,11508,Saint Paulette-sur-Mer,2025-04-15,nouveau
1246,53,F,concubinage,debutant,31892,Labbéboeuf,2023-11-25,nouveau
1247,40,M,veuf,intermediaire,93747,MarieVille,2024-02-07,regulier
1248,38,M,marie,intermediaire,09882,Sainte ClaireVille,2024-12-27,occasionnel
1249,24,M,veuf,debutant,67293,Fournier,2023-08-09,regulier
1250,65,M,veuf,debutant,13458,Colletnec,2023-08-02,occasionnel
1251,37,M,divorce,intermediaire,37870,Ruiz-la-Forêt,2025-02-08,occasionnel
1252,44,F,marie,avance,55100,Joly,2023-07-27,regulier
1253,30,F,veuf,debutant,07397,Paris,2025-01-21,occasionnel
1254,43,M,concubinage,intermediaire,29937,Tessier-sur-Dupré,2024-12-08,occasionnel
1255,69,F,concubinage,debutant,09174,Clerc,2024-06-01,occasionnel
1256,43,F,concubinage,intermediaire,11264,Sainte Alice,2025-06-10,occasionnel
1257,66,F,veuf,debutant,11220,Dupuy-les-Bains,2024-07-21,regulier
1258,29,F,veuf,avance,20915,Poirier-sur-Mer,2024-11-28,nouveau
1259,83,M,concubinage,avance,35658,Renault,2025-07-07,regulier
1260,26,F,veuf,avance,34208,Gilles,2024-04-28,nouveau
1261,85,M,divorce,avance,87288,Chevallier-sur-Texier,2025-06-12,occasionnel
1262,42,M,divorce,debutant,23684,Neveu-sur-Godard,2024-05-05,occasionnel
1263,37,F,marie,debutant,88915,Bertrand,2025-02-13,regulier
1264,68,M,veuf,intermediaire,93537,Marin,2024-02-12,nouveau
1265,51,F,divorce,debutant,11459,PasquierBourg,2025-03-15,nouveau
1266,28,M,veuf,avance,61873,LemonnierBourg,2023-12-18,regulier
1267,81,M,marie,avance,25323,Allard,2025-05-24,regulier
1268,85,M,divorce,intermediaire,32443,Vidal-sur-Lenoir,2025-04-20,nouveau
1269,73,F,concubinage,avance,29683,Mary,2024-03-08,occasionnel
1270,46,M,marie,debutant,68187,Launaydan,2024-02-28,nouveau
1271,55,M,celibataire,intermediaire,63226,Lefebvre,2024-12-12,regulier
1272,71,M,marie,intermediaire,31877,De Oliveira-sur-Leclercq,2024-06-05,nouveau
1273,36,M,concubinage,debutant,48612,Saint Lucasnec,2025-01-08,occasionnel
1274,31,F,concubinage,avance,27119,Charrier-sur-Mer,2024-11-18,regulier
1275,33,F,concubinage,avance,75692,Lacombe,2023-09-07,regulier
1276,73,M,celibataire,avance,97615,Sainte Clémence,2025-04-07,nouveau
1277,39,F,celibataire,avance,68985,Couturierboeuf,2024-01-16,regulier
1278,49,M,marie,avance,94331,Ledoux,2024-02-01,regulier
1279,47,M,marie,intermediaire,15838,Sainte Martin-sur-Mer,2024-01-28,occasionnel
1280,84,M,concubinage,avance,73315,Chrétien,2024-06-22,regulier
1281,55,F,marie,intermediaire,06326,Bodin,2023-08-23,regulier
1282,52,F,divorce,debutant,83606,Lacroix,2024-10-04,regulier
1283,69,F,celibataire,avance,84588,Saint Sylviedan,2025-07-17,nouveau
1284,55,M,celibataire,debutant,29888,Saint Jeandan,2024-10-17,occasionnel
1285,62,M,concubinage,avance,97318,Lacroix,2023-10-13,regulier
1286,80,M,divorce,debutant,97120,Salmon,2024-09-21,occasionnel
1287,37,F,marie,intermediaire,89567,Gaillard-sur-Blanc,2024-03-05,regulier
1288,51,M,veuf,debutant,84937,Legros-sur-Mer,2024-06-23,regulier
1289,67,M,divorce,intermediaire,01867,Saint Noémi,2024-01-31,regulier
1290,57,F,concubinage,debutant,39632,Klein,2024-04-01,regulier
1291,72,M,marie,avance,22945,Teixeira,2024-03-11,regulier
1292,57,F,veuf,avance,88195,Poirier,2024-06-18,nouveau
1293,20,F,celibataire,intermediaire,48339,Pasquier,2025-02-19,nouveau
1294,73,F,celibataire,avance,34402,Lefèvre-sur-Mer,2023-11-27,nouveau
1295,84,F,concubinage,debutant,90278,Maury,2025-05-13,regulier
1296,85,M,divorce,intermediaire,56343,Baron-la-Forêt,2024-09-08,occasionnel
1297,77,M,veuf,avance,97117,DijouxBourg,2024-04-03,regulier
1298,33,F,divorce,avance,87327,Masse-sur-Lévêque,2025-05-17,occasionnel
1299,57,M,concubinage,avance,40476,Albert,2023-07-18,occasionnel
1300,62,M,concubinage,debutant,55419,Pierre-sur-Teixeira,2023-09-14,nouveau
1301,84,F,marie,avance,60525,Sainte Maurice,2024-07-12,nouveau
1302,65,M,veuf,avance,56293,Saint AlainVille,2023-12-01,regulier
1303,62,F,celibataire,intermediaire,64647,Durand-la-Forêt,2024-04-23,occasionnel
1304,34,M,celibataire,intermediaire,63775,Raymondboeuf,2024-06-24,nouveau
1305,78,F,veuf,debutant,85957,Arnaudboeuf,2023-08-22,regulier
1306,34,M,veuf,intermediaire,35201,Sainte Mathildenec,2025-04-23,nouveau
1307,42,F,divorce,debutant,14327,Gilles,2025-04-20,occasionnel
1308,59,M,marie,intermediaire,48648,Saint GenevièveVille,2025-01-06,regulier
1309,24,M,celibataire,debutant,49444,Sainte Clairenec,2024-10-15,nouveau
1310,51,M,veuf,debutant,18592,Sainte Aiméedan,2024-10-31,occasionnel
1311,35,F,veuf,debutant,52555,MarchalVille,2024-10-04,nouveau
1312,84,F,divorce,intermediaire,97428,Simon,2025-04-27,nouveau
1313,49,M,marie,avance,48493,Benoit,2025-02-03,nouveau
1314,25,M,veuf,intermediaire,95889,Legros,2024-06-22,regulier
1315,76,M,concubinage,intermediaire,49624,Royer-les-Bains,2024-06-10,nouveau
1316,62,M,marie,intermediaire,32535,Henrydan,2024-05-24,regulier
1317,77,F,veuf,avance,77320,Mary,2024-12-27,regulier
1318,60,M,concubinage,avance,78121,Petit-les-Bains,2024-08-14,occasionnel
1319,55,F,concubinage,debutant,08600,NeveuBourg,2025-07-11,regulier
1320,21,F,divorce,intermediaire,72492,Hameldan,2024-02-10,nouveau
1321,35,F,divorce,avance,19950,Michel-sur-Chrétien,2024-02-29,nouveau
1322,43,F,divorce,intermediaire,90689,Saint Honorénec,2024-02-26,nouveau
1323,38,F,divorce,intermediaire,38849,Lenoir-la-Forêt,2024-07-12,nouveau
1324,73,F,concubinage,intermediaire,15267,Leclercq-sur-Mer,2023-10-30,nouveau
1325,38,F,marie,avance,94778,Saint Stéphanieboeuf,2024-11-17,regulier
1326,82,M,marie,debutant,27867,Jeanboeuf,2023-10-17,occasionnel
1327,61,F,celibataire,avance,49264,LaurentBourg,2025-03-31,occasionnel
1328,68,M,marie,intermediaire,58228,Loiseau,2025-03-14,regulier
1329,62,F,divorce,avance,08165,Vallée-les-Bains,2024-10-03,occasionnel
1330,81,F,divorce,intermediaire,87528,Carlier-les-Bains,2024-01-09,nouveau
1331,63,M,concubinage,intermediaire,89277,Sainte Michèle,2023-12-29,nouveau
1332,60,M,divorce,intermediaire,62193,Boulanger,2024-07-15,occasionnel
1333,85,M,marie,avance,17773,Lecomtenec,2025-01-15,occasionnel
1334,79,F,concubinage,debutant,06299,Durand,2024-08-01,occasionnel
1335,60,F,celibataire,intermediaire,81548,Charles,2023-12-16,occasionnel
1336,69,F,celibataire,avance,83292,Pruvost,2024-09-01,occasionnel
1337,22,M,concubinage,debutant,85761,Saint Paulinedan,2024-09-25,regulier
1338,49,M,veuf,intermediaire,38569,Saint MartineVille,2024-08-18,occasionnel
1339,69,F,concubinage,debutant,97620,Saint Vincent,2023-12-27,nouveau
1340,77,M,celibataire,avance,17177,Marques,2024-07-10,regulier
1341,85,M,divorce,debutant,40320,Lefèvre,2024-03-30,occasionnel
1342,85,M,divorce,intermediaire,70540,JacquetBourg,2025-06-28,occasionnel
1343,64,M,celibataire,avance,27658,Cordier,2025-05-08,occasionnel
